COMPENSATION_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,COMPENSATION_AMOUNT,CLIENT_ID,CLIENT_NAME,CREATED_DATE
21462,01/01/2014,03/31/2014,18561,Langdon,D,Neal,$380.00,19679,Harbor Group Management Co,04/17/2014
21464,01/01/2014,03/31/2014,18561,Langdon,D,Neal,$2600.00,20607,Chicago Southwest Development Corporation,04/17/2014
21465,01/01/2014,03/31/2014,18561,Langdon,D,Neal,$12000.00,20964,Tribune Company,04/17/2014
21468,01/01/2014,03/31/2014,18561,Langdon,D,Neal,$275.00,20602,"GlenStar Asset Management, LLC",04/17/2014
21470,01/01/2014,03/31/2014,18561,Langdon,D,Neal,$515.00,21964,Remet Corporation,04/17/2014
21472,01/01/2014,03/31/2014,18561,Langdon,D,Neal,$900.00,18442,Baker Development Corp.,04/17/2014
21473,01/01/2014,03/31/2014,18561,Langdon,D,Neal,$360.00,15081,North Shore Spanish Baptist Church,04/17/2014
21475,01/01/2014,03/31/2014,18561,Langdon,D,Neal,$1250.00,17625,Holsten Real Estate Development & Management Corp,04/17/2014
21477,01/01/2014,03/31/2014,18561,Langdon,D,Neal,$3500.00,12104,ULICH Children's Advantage Network,04/17/2014
26941,01/01/2014,03/31/2014,20881,Langdon,D,Neal,$2800.00,12462,"Antheus Capital, LLC",09/19/2014
26951,01/01/2014,03/31/2014,20881,Langdon,D,Neal,$6100.00,14765,Public Building Commission of Chicago,09/19/2014
26953,01/01/2014,03/31/2014,20881,Langdon,D,Neal,$12000.00,12101,"Wal-Mart Stores, Inc.",09/19/2014
26959,01/01/2014,03/31/2014,20881,Langdon,D,Neal,$6000.00,20603,Jean Choi & Peter Zaldivar,09/19/2014
26964,01/01/2014,03/31/2014,20881,Langdon,D,Neal,$3500.00,12104,ULICH Children's Advantage Network,09/19/2014
26965,01/01/2014,03/31/2014,20881,Langdon,D,Neal,$4200.00,11683,Chicago Neighborhood Initiatives,09/19/2014
26972,01/01/2014,03/31/2014,20881,Langdon,D,Neal,$360.00,15081,North Shore Spanish Baptist Church,09/19/2014
26976,01/01/2014,03/31/2014,20881,Langdon,D,Neal,$900.00,18442,Baker Development Corp.,09/19/2014
26978,01/01/2014,03/31/2014,20881,Langdon,D,Neal,$12000.00,20964,Tribune Company,09/19/2014
26979,01/01/2014,03/31/2014,20881,Langdon,D,Neal,$150.00,20604,Planet Fitness,09/19/2014
26983,01/01/2014,03/31/2014,20881,Langdon,D,Neal,$325.00,19665,Boston Market Corporation,09/19/2014
26986,01/01/2014,03/31/2014,20881,Langdon,D,Neal,$400.00,19663,Sun Financial,09/19/2014
26994,01/01/2014,03/31/2014,20881,Langdon,D,Neal,$2600.00,20607,Chicago Southwest Development Corporation,09/19/2014
26996,01/01/2014,03/31/2014,20881,Langdon,D,Neal,$1500.00,20965,"Interstate/JCDecaux, LLC",09/19/2014
26999,01/01/2014,03/31/2014,20881,Langdon,D,Neal,$380.00,19679,Harbor Group Management Co,09/19/2014
27004,01/01/2014,03/31/2014,20881,Langdon,D,Neal,$515.00,21964,Remet Corporation,09/19/2014
27005,01/01/2014,03/31/2014,20881,Langdon,D,Neal,$8200.00,16344,Sterling Bay Companies,09/19/2014
27007,01/01/2014,03/31/2014,20881,Langdon,D,Neal,$1250.00,17625,Holsten Real Estate Development & Management Corp,09/19/2014
27011,01/01/2014,03/31/2014,20881,Langdon,D,Neal,$1563.00,18264,Rush University Medical Center,09/19/2014
27015,01/01/2014,03/31/2014,20881,Langdon,D,Neal,$613.00,12102,Northwestern Memorial Hospital,09/19/2014
27022,01/01/2014,03/31/2014,20881,Langdon,D,Neal,$15192.00,20943,Metropolitan Pier & Expo Authority,09/19/2014
27024,01/01/2014,03/31/2014,20881,Langdon,D,Neal,$250.00,20605,"Northwestern Capital Investment Partners, LLC",09/19/2014
27025,01/01/2014,03/31/2014,20881,Langdon,D,Neal,$275.00,20602,"GlenStar Asset Management, LLC",09/19/2014
32122,01/01/2014,03/31/2014,22382,Langdon,D,Neal,$2800.00,12462,"Antheus Capital, LLC",01/06/2015
32123,01/01/2014,03/31/2014,22382,Langdon,D,Neal,$360.00,15081,North Shore Spanish Baptist Church,01/06/2015
32134,01/01/2014,03/31/2014,22382,Langdon,D,Neal,$150.00,20604,Planet Fitness,01/06/2015
32137,01/01/2014,03/31/2014,22382,Langdon,D,Neal,$6000.00,20603,Jean Choi & Peter Zaldivar,01/06/2015
32148,01/01/2014,03/31/2014,22382,Langdon,D,Neal,$6100.00,14765,Public Building Commission of Chicago,01/06/2015
32152,01/01/2014,03/31/2014,22382,Langdon,D,Neal,$3500.00,12104,ULICH Children's Advantage Network,01/06/2015
32158,01/01/2014,03/31/2014,22382,Langdon,D,Neal,$250.00,20605,"Northwestern Capital Investment Partners, LLC",01/06/2015
32160,01/01/2014,03/31/2014,22382,Langdon,D,Neal,$2600.00,20607,Chicago Southwest Development Corporation,01/06/2015
32163,01/01/2014,03/31/2014,22382,Langdon,D,Neal,$325.00,19665,Boston Market Corporation,01/06/2015
32172,01/01/2014,03/31/2014,22382,Langdon,D,Neal,$4200.00,11683,Chicago Neighborhood Initiatives,01/06/2015
32180,01/01/2014,03/31/2014,22382,Langdon,D,Neal,$515.00,21964,Remet Corporation,01/06/2015
32186,01/01/2014,03/31/2014,22382,Langdon,D,Neal,$900.00,18442,Baker Development Corp.,01/06/2015
32188,01/01/2014,03/31/2014,22382,Langdon,D,Neal,$1500.00,20965,"Interstate/JCDecaux, LLC",01/06/2015
32193,01/01/2014,03/31/2014,22382,Langdon,D,Neal,$8200.00,16344,Sterling Bay Companies,01/06/2015
32197,01/01/2014,03/31/2014,22382,Langdon,D,Neal,$400.00,19663,Sun Financial,01/06/2015
32200,01/01/2014,03/31/2014,22382,Langdon,D,Neal,$275.00,20602,"GlenStar Asset Management, LLC",01/06/2015
32207,01/01/2014,03/31/2014,22382,Langdon,D,Neal,$12000.00,12101,"Wal-Mart Stores, Inc.",01/06/2015
32211,01/01/2014,03/31/2014,22382,Langdon,D,Neal,$15192.00,20943,Metropolitan Pier & Expo Authority,01/06/2015
32214,01/01/2014,03/31/2014,22382,Langdon,D,Neal,$1250.00,17625,Holsten Real Estate Development & Management Corp,01/06/2015
32221,01/01/2014,03/31/2014,22382,Langdon,D,Neal,$1563.00,18264,Rush University Medical Center,01/06/2015
32224,01/01/2014,03/31/2014,22382,Langdon,D,Neal,$380.00,19679,Harbor Group Management Co,01/06/2015
32232,01/01/2014,03/31/2014,22382,Langdon,D,Neal,$613.00,12102,Northwestern Memorial Hospital,01/06/2015
32253,01/01/2014,03/31/2014,22382,Langdon,D,Neal,$12000.00,20964,Tribune Company,01/06/2015
20981,01/01/2014,03/31/2014,18442,COURTNEY,C,NOTTAGE,$2000.00,21881,B. Gregory Trapani,04/11/2014
20982,01/01/2014,03/31/2014,18442,COURTNEY,C,NOTTAGE,$18000.00,15701,United Technologies Corporation,04/11/2014
20983,01/01/2014,03/31/2014,18442,COURTNEY,C,NOTTAGE,$13750.00,16441,Securities Industry and Financial Markets Association,04/11/2014
20984,01/01/2014,03/31/2014,18442,COURTNEY,C,NOTTAGE,$27000.00,17045,Uber,04/11/2014
20985,01/01/2014,03/31/2014,18442,COURTNEY,C,NOTTAGE,$9000.00,16485,"Utility Service Partners, Inc.",04/11/2014
20988,01/01/2014,03/31/2014,18442,COURTNEY,C,NOTTAGE,$15000.00,20481,Ted Wynn,04/11/2014
20990,01/01/2014,03/31/2014,18442,COURTNEY,C,NOTTAGE,$15000.00,19061,Read Property Group,04/11/2014
20991,01/01/2014,03/31/2014,18442,COURTNEY,C,NOTTAGE,$20001.00,11550,Delaware North Companies,04/11/2014
20992,01/01/2014,03/31/2014,18442,COURTNEY,C,NOTTAGE,$15000.00,11551,Hilton Worldwide,04/11/2014
20993,01/01/2014,03/31/2014,18442,COURTNEY,C,NOTTAGE,$15000.00,20962,"Dominion Voting Systems, Inc.",04/11/2014
20994,01/01/2014,03/31/2014,18442,COURTNEY,C,NOTTAGE,$15000.00,17742,Total Outdoor,04/11/2014
20995,01/01/2014,03/31/2014,18442,COURTNEY,C,NOTTAGE,$18750.00,12139,Academy for Urban School Leadership,04/11/2014
20996,01/01/2014,03/31/2014,18442,COURTNEY,C,NOTTAGE,$10000.00,21248,Fletcher Jones Management Group,04/11/2014
20997,01/01/2014,03/31/2014,18442,COURTNEY,C,NOTTAGE,$15000.00,16482,Columbia College Chicago,04/11/2014
20999,01/01/2014,03/31/2014,18442,COURTNEY,C,NOTTAGE,$18000.00,11571,Dell,04/11/2014
21000,01/01/2014,03/31/2014,18442,COURTNEY,C,NOTTAGE,$18000.00,16481,"Citibank, N.A.",04/11/2014
21001,01/01/2014,03/31/2014,18442,COURTNEY,C,NOTTAGE,$36000.00,14826,American Beverage Association,04/11/2014
21003,01/01/2014,03/31/2014,18442,COURTNEY,C,NOTTAGE,$60000.00,18009,Wrigley Rooftops,04/11/2014
23246,01/01/2014,03/31/2014,19703,COURTNEY,C,NOTTAGE,$15000.00,20962,"Dominion Voting Systems, Inc.",06/26/2014
23247,01/01/2014,03/31/2014,19703,COURTNEY,C,NOTTAGE,$15000.00,17742,Total Outdoor,06/26/2014
23248,01/01/2014,03/31/2014,19703,COURTNEY,C,NOTTAGE,$2000.00,21881,B. Gregory Trapani,06/26/2014
23249,01/01/2014,03/31/2014,19703,COURTNEY,C,NOTTAGE,$15000.00,19061,Read Property Group,06/26/2014
23250,01/01/2014,03/31/2014,19703,COURTNEY,C,NOTTAGE,$18000.00,11571,Dell,06/26/2014
23251,01/01/2014,03/31/2014,19703,COURTNEY,C,NOTTAGE,$18750.00,12139,Academy for Urban School Leadership,06/26/2014
23253,01/01/2014,03/31/2014,19703,COURTNEY,C,NOTTAGE,$27000.00,17045,Uber,06/26/2014
23254,01/01/2014,03/31/2014,19703,COURTNEY,C,NOTTAGE,$10000.00,21248,Fletcher Jones Management Group,06/26/2014
23255,01/01/2014,03/31/2014,19703,COURTNEY,C,NOTTAGE,$18000.00,15701,United Technologies Corporation,06/26/2014
23256,01/01/2014,03/31/2014,19703,COURTNEY,C,NOTTAGE,$13750.00,16441,Securities Industry and Financial Markets Association,06/26/2014
23257,01/01/2014,03/31/2014,19703,COURTNEY,C,NOTTAGE,$15000.00,16482,Columbia College Chicago,06/26/2014
23258,01/01/2014,03/31/2014,19703,COURTNEY,C,NOTTAGE,$15000.00,11551,Hilton Worldwide,06/26/2014
23259,01/01/2014,03/31/2014,19703,COURTNEY,C,NOTTAGE,$60000.00,18009,Wrigley Rooftops,06/26/2014
23261,01/01/2014,03/31/2014,19703,COURTNEY,C,NOTTAGE,$9000.00,16485,"Utility Service Partners, Inc.",06/26/2014
23262,01/01/2014,03/31/2014,19703,COURTNEY,C,NOTTAGE,$20001.00,11550,Delaware North Companies,06/26/2014
23264,01/01/2014,03/31/2014,19703,COURTNEY,C,NOTTAGE,$36000.00,14826,American Beverage Association,06/26/2014
23265,01/01/2014,03/31/2014,19703,COURTNEY,C,NOTTAGE,$15000.00,20481,Ted Wynn,06/26/2014
23266,01/01/2014,03/31/2014,19703,COURTNEY,C,NOTTAGE,$18000.00,16481,"Citibank, N.A.",06/26/2014
25455,01/01/2014,03/31/2014,20246,COURTNEY,C,NOTTAGE,$18750.00,12139,Academy for Urban School Leadership,07/24/2014
25459,01/01/2014,03/31/2014,20246,COURTNEY,C,NOTTAGE,$60000.00,18009,Wrigley Rooftops,07/24/2014
25463,01/01/2014,03/31/2014,20246,COURTNEY,C,NOTTAGE,$27000.00,17045,Uber,07/24/2014
25464,01/01/2014,03/31/2014,20246,COURTNEY,C,NOTTAGE,$13750.00,16441,Securities Industry and Financial Markets Association,07/24/2014
25466,01/01/2014,03/31/2014,20246,COURTNEY,C,NOTTAGE,$15000.00,20481,Ted Wynn,07/24/2014
25468,01/01/2014,03/31/2014,20246,COURTNEY,C,NOTTAGE,$18000.00,15701,United Technologies Corporation,07/24/2014
25471,01/01/2014,03/31/2014,20246,COURTNEY,C,NOTTAGE,$18000.00,11571,Dell,07/24/2014
25472,01/01/2014,03/31/2014,20246,COURTNEY,C,NOTTAGE,$18000.00,16481,"Citibank, N.A.",07/24/2014
25475,01/01/2014,03/31/2014,20246,COURTNEY,C,NOTTAGE,$2000.00,21881,B. Gregory Trapani,07/24/2014
25476,01/01/2014,03/31/2014,20246,COURTNEY,C,NOTTAGE,$10000.00,21248,Fletcher Jones Management Group,07/24/2014
25481,01/01/2014,03/31/2014,20246,COURTNEY,C,NOTTAGE,$20001.00,11550,Delaware North Companies,07/24/2014
25482,01/01/2014,03/31/2014,20246,COURTNEY,C,NOTTAGE,$15000.00,11551,Hilton Worldwide,07/24/2014
25485,01/01/2014,03/31/2014,20246,COURTNEY,C,NOTTAGE,$9000.00,16485,"Utility Service Partners, Inc.",07/24/2014
25490,01/01/2014,03/31/2014,20246,COURTNEY,C,NOTTAGE,$15000.00,17742,Total Outdoor,07/24/2014
25495,01/01/2014,03/31/2014,20246,COURTNEY,C,NOTTAGE,$15000.00,20962,"Dominion Voting Systems, Inc.",07/24/2014
25497,01/01/2014,03/31/2014,20246,COURTNEY,C,NOTTAGE,$36000.00,14826,American Beverage Association,07/24/2014
25499,01/01/2014,03/31/2014,20246,COURTNEY,C,NOTTAGE,$15000.00,16482,Columbia College Chicago,07/24/2014
25575,01/01/2014,03/31/2014,20249,COURTNEY,C,NOTTAGE,$20001.00,11550,Delaware North Companies,07/24/2014
25578,01/01/2014,03/31/2014,20249,COURTNEY,C,NOTTAGE,$15000.00,11551,Hilton Worldwide,07/24/2014
25582,01/01/2014,03/31/2014,20249,COURTNEY,C,NOTTAGE,$18000.00,11571,Dell,07/24/2014
25584,01/01/2014,03/31/2014,20249,COURTNEY,C,NOTTAGE,$18750.00,12139,Academy for Urban School Leadership,07/24/2014
25586,01/01/2014,03/31/2014,20249,COURTNEY,C,NOTTAGE,$36000.00,14826,American Beverage Association,07/24/2014
25587,01/01/2014,03/31/2014,20249,COURTNEY,C,NOTTAGE,$18000.00,15701,United Technologies Corporation,07/24/2014
25589,01/01/2014,03/31/2014,20249,COURTNEY,C,NOTTAGE,$13750.00,16441,Securities Industry and Financial Markets Association,07/24/2014
25592,01/01/2014,03/31/2014,20249,COURTNEY,C,NOTTAGE,$18000.00,16481,"Citibank, N.A.",07/24/2014
25593,01/01/2014,03/31/2014,20249,COURTNEY,C,NOTTAGE,$15000.00,16482,Columbia College Chicago,07/24/2014
25596,01/01/2014,03/31/2014,20249,COURTNEY,C,NOTTAGE,$9000.00,16485,"Utility Service Partners, Inc.",07/24/2014
25597,01/01/2014,03/31/2014,20249,COURTNEY,C,NOTTAGE,$27000.00,17045,Uber,07/24/2014
25600,01/01/2014,03/31/2014,20249,COURTNEY,C,NOTTAGE,$15000.00,17742,Total Outdoor,07/24/2014
25602,01/01/2014,03/31/2014,20249,COURTNEY,C,NOTTAGE,$60000.00,18009,Wrigley Rooftops,07/24/2014
25604,01/01/2014,03/31/2014,20249,COURTNEY,C,NOTTAGE,$15000.00,20481,Ted Wynn,07/24/2014
25607,01/01/2014,03/31/2014,20249,COURTNEY,C,NOTTAGE,$15000.00,20962,"Dominion Voting Systems, Inc.",07/24/2014
25609,01/01/2014,03/31/2014,20249,COURTNEY,C,NOTTAGE,$10000.00,21248,Fletcher Jones Management Group,07/24/2014
25611,01/01/2014,03/31/2014,20249,COURTNEY,C,NOTTAGE,$2000.00,21881,B. Gregory Trapani,07/24/2014
26481,01/01/2014,03/31/2014,20682,COURTNEY,C,NOTTAGE,$18000.00,11571,Dell,09/09/2014
26486,01/01/2014,03/31/2014,20682,COURTNEY,C,NOTTAGE,$15000.00,16482,Columbia College Chicago,09/09/2014
26487,01/01/2014,03/31/2014,20682,COURTNEY,C,NOTTAGE,$60000.00,18009,Wrigley Rooftops,09/09/2014
26490,01/01/2014,03/31/2014,20682,COURTNEY,C,NOTTAGE,$10000.00,21248,Fletcher Jones Management Group,09/09/2014
26491,01/01/2014,03/31/2014,20682,COURTNEY,C,NOTTAGE,$20001.00,11550,Delaware North Companies,09/09/2014
26495,01/01/2014,03/31/2014,20682,COURTNEY,C,NOTTAGE,$15000.00,20481,Ted Wynn,09/09/2014
26497,01/01/2014,03/31/2014,20682,COURTNEY,C,NOTTAGE,$15000.00,20962,"Dominion Voting Systems, Inc.",09/09/2014
26500,01/01/2014,03/31/2014,20682,COURTNEY,C,NOTTAGE,$18000.00,16481,"Citibank, N.A.",09/09/2014
26501,01/01/2014,03/31/2014,20682,COURTNEY,C,NOTTAGE,$9000.00,16485,"Utility Service Partners, Inc.",09/09/2014
26504,01/01/2014,03/31/2014,20682,COURTNEY,C,NOTTAGE,$13750.00,16441,Securities Industry and Financial Markets Association,09/09/2014
26506,01/01/2014,03/31/2014,20682,COURTNEY,C,NOTTAGE,$15000.00,17742,Total Outdoor,09/09/2014
26507,01/01/2014,03/31/2014,20682,COURTNEY,C,NOTTAGE,$27000.00,17045,Uber,09/09/2014
26510,01/01/2014,03/31/2014,20682,COURTNEY,C,NOTTAGE,$15000.00,11551,Hilton Worldwide,09/09/2014
26512,01/01/2014,03/31/2014,20682,COURTNEY,C,NOTTAGE,$18750.00,12139,Academy for Urban School Leadership,09/09/2014
26513,01/01/2014,03/31/2014,20682,COURTNEY,C,NOTTAGE,$18000.00,15701,United Technologies Corporation,09/09/2014
26516,01/01/2014,03/31/2014,20682,COURTNEY,C,NOTTAGE,$2000.00,21881,B. Gregory Trapani,09/09/2014
26517,01/01/2014,03/31/2014,20682,COURTNEY,C,NOTTAGE,$36000.00,14826,American Beverage Association,09/09/2014
30501,01/01/2014,03/31/2014,21562,COURTNEY,C,NOTTAGE,$27000.00,17045,Uber,10/27/2014
30506,01/01/2014,03/31/2014,21562,COURTNEY,C,NOTTAGE,$20001.00,11550,Delaware North Companies,10/27/2014
30509,01/01/2014,03/31/2014,21562,COURTNEY,C,NOTTAGE,$18000.00,15701,United Technologies Corporation,10/27/2014
30511,01/01/2014,03/31/2014,21562,COURTNEY,C,NOTTAGE,$13750.00,16441,Securities Industry and Financial Markets Association,10/27/2014
30514,01/01/2014,03/31/2014,21562,COURTNEY,C,NOTTAGE,$18000.00,11571,Dell,10/27/2014
30519,01/01/2014,03/31/2014,21562,COURTNEY,C,NOTTAGE,$2000.00,21881,B. Gregory Trapani,10/27/2014
30524,01/01/2014,03/31/2014,21562,COURTNEY,C,NOTTAGE,$15000.00,20962,"Dominion Voting Systems, Inc.",10/27/2014
30527,01/01/2014,03/31/2014,21562,COURTNEY,C,NOTTAGE,$15000.00,11551,Hilton Worldwide,10/27/2014
30530,01/01/2014,03/31/2014,21562,COURTNEY,C,NOTTAGE,$36000.00,14826,American Beverage Association,10/27/2014
30535,01/01/2014,03/31/2014,21562,COURTNEY,C,NOTTAGE,$15000.00,20481,Ted Wynn,10/27/2014
30536,01/01/2014,03/31/2014,21562,COURTNEY,C,NOTTAGE,$18750.00,12139,Academy for Urban School Leadership,10/27/2014
30544,01/01/2014,03/31/2014,21562,COURTNEY,C,NOTTAGE,$9000.00,16485,"Utility Service Partners, Inc.",10/27/2014
30545,01/01/2014,03/31/2014,21562,COURTNEY,C,NOTTAGE,$10000.00,21248,Fletcher Jones Management Group,10/27/2014
30550,01/01/2014,03/31/2014,21562,COURTNEY,C,NOTTAGE,$18000.00,16481,"Citibank, N.A.",10/27/2014
30552,01/01/2014,03/31/2014,21562,COURTNEY,C,NOTTAGE,$15000.00,17742,Total Outdoor,10/27/2014
30556,01/01/2014,03/31/2014,21562,COURTNEY,C,NOTTAGE,$60000.00,18009,Wrigley Rooftops,10/27/2014
30940,01/01/2014,03/31/2014,21642,COURTNEY,C,NOTTAGE,$15000.00,11551,Hilton Worldwide,10/30/2014
30944,01/01/2014,03/31/2014,21642,COURTNEY,C,NOTTAGE,$36000.00,14826,American Beverage Association,10/30/2014
30946,01/01/2014,03/31/2014,21642,COURTNEY,C,NOTTAGE,$27000.00,17045,Uber,10/30/2014
30951,01/01/2014,03/31/2014,21642,COURTNEY,C,NOTTAGE,$13750.00,16441,Securities Industry and Financial Markets Association,10/30/2014
30953,01/01/2014,03/31/2014,21642,COURTNEY,C,NOTTAGE,$18000.00,16481,"Citibank, N.A.",10/30/2014
30958,01/01/2014,03/31/2014,21642,COURTNEY,C,NOTTAGE,$15000.00,20962,"Dominion Voting Systems, Inc.",10/30/2014
30961,01/01/2014,03/31/2014,21642,COURTNEY,C,NOTTAGE,$15000.00,17742,Total Outdoor,10/30/2014
30965,01/01/2014,03/31/2014,21642,COURTNEY,C,NOTTAGE,$60000.00,18009,Wrigley Rooftops,10/30/2014
30967,01/01/2014,03/31/2014,21642,COURTNEY,C,NOTTAGE,$20001.00,11550,Delaware North Companies,10/30/2014
30970,01/01/2014,03/31/2014,21642,COURTNEY,C,NOTTAGE,$18000.00,11571,Dell,10/30/2014
30978,01/01/2014,03/31/2014,21642,COURTNEY,C,NOTTAGE,$9000.00,16485,"Utility Service Partners, Inc.",10/30/2014
30980,01/01/2014,03/31/2014,21642,COURTNEY,C,NOTTAGE,$15000.00,20481,Ted Wynn,10/30/2014
30982,01/01/2014,03/31/2014,21642,COURTNEY,C,NOTTAGE,$18000.00,15701,United Technologies Corporation,10/30/2014
30986,01/01/2014,03/31/2014,21642,COURTNEY,C,NOTTAGE,$2000.00,21881,B. Gregory Trapani,10/30/2014
30989,01/01/2014,03/31/2014,21642,COURTNEY,C,NOTTAGE,$18750.00,12139,Academy for Urban School Leadership,10/30/2014
21977,01/01/2014,03/31/2014,17238,Theodore,J,Novak,$2000.00,12391,Chicago Lakeside Development LLC,04/21/2014
21980,01/01/2014,03/31/2014,17238,Theodore,J,Novak,$5000.00,11687,McCaffery Interests,04/21/2014
21982,01/01/2014,03/31/2014,17238,Theodore,J,Novak,$5000.00,17104,"Navy Pier, Inc",04/21/2014
21984,01/01/2014,03/31/2014,17238,Theodore,J,Novak,$2000.00,21128,Newsweb Corp,04/21/2014
21985,01/01/2014,03/31/2014,17238,Theodore,J,Novak,$2000.00,19325,Fred Eychaner,04/21/2014
21987,01/01/2014,03/31/2014,17238,Theodore,J,Novak,$3000.00,12384,Sterling Bay Companies,04/21/2014
22098,01/01/2014,03/31/2014,18896,Theodore,J,Novak,$5000.00,11687,McCaffery Interests,04/21/2014
22099,01/01/2014,03/31/2014,18896,Theodore,J,Novak,$3000.00,12384,Sterling Bay Companies,04/21/2014
22100,01/01/2014,03/31/2014,18896,Theodore,J,Novak,$2000.00,12391,Chicago Lakeside Development LLC,04/21/2014
22101,01/01/2014,03/31/2014,18896,Theodore,J,Novak,$5000.00,17104,"Navy Pier, Inc",04/21/2014
22102,01/01/2014,03/31/2014,18896,Theodore,J,Novak,$2000.00,19325,Fred Eychaner,04/21/2014
22103,01/01/2014,03/31/2014,18896,Theodore,J,Novak,$2000.00,21128,Newsweb Corp,04/21/2014
22514,01/01/2014,03/31/2014,19102,Theodore,J,Novak,$5000.00,11687,McCaffery Interests,05/06/2014
22515,01/01/2014,03/31/2014,19102,Theodore,J,Novak,$3000.00,12384,Sterling Bay Companies,05/06/2014
22516,01/01/2014,03/31/2014,19102,Theodore,J,Novak,$2000.00,12391,Chicago Lakeside Development LLC,05/06/2014
22517,01/01/2014,03/31/2014,19102,Theodore,J,Novak,$5000.00,17104,"Navy Pier, Inc",05/06/2014
22518,01/01/2014,03/31/2014,19102,Theodore,J,Novak,$2000.00,19325,Fred Eychaner,05/06/2014
22519,01/01/2014,03/31/2014,19102,Theodore,J,Novak,$2000.00,21128,Newsweb Corp,05/06/2014
25801,01/01/2014,03/31/2014,20361,Theodore,J,Novak,$5000.00,11687,McCaffery Interests,07/30/2014
25803,01/01/2014,03/31/2014,20361,Theodore,J,Novak,$3000.00,12384,Sterling Bay Companies,07/30/2014
25804,01/01/2014,03/31/2014,20361,Theodore,J,Novak,$2000.00,12391,Chicago Lakeside Development LLC,07/30/2014
25806,01/01/2014,03/31/2014,20361,Theodore,J,Novak,$5000.00,17104,"Navy Pier, Inc",07/30/2014
25807,01/01/2014,03/31/2014,20361,Theodore,J,Novak,$2000.00,19325,Fred Eychaner,07/30/2014
25809,01/01/2014,03/31/2014,20361,Theodore,J,Novak,$2000.00,21128,Newsweb Corp,07/30/2014
25811,01/01/2014,03/31/2014,20361,Theodore,J,Novak,$2000.00,22302,"BDT & Company, LLC",07/30/2014
25812,01/01/2014,03/31/2014,20362,Theodore,J,Novak,$3000.00,12384,Sterling Bay Companies,07/30/2014
25813,01/01/2014,03/31/2014,20362,Theodore,J,Novak,$5000.00,11687,McCaffery Interests,07/30/2014
25815,01/01/2014,03/31/2014,20362,Theodore,J,Novak,$2000.00,21128,Newsweb Corp,07/30/2014
25816,01/01/2014,03/31/2014,20362,Theodore,J,Novak,$2000.00,23141,Chicago Title and Trust Co,07/30/2014
25818,01/01/2014,03/31/2014,20362,Theodore,J,Novak,$2000.00,12391,Chicago Lakeside Development LLC,07/30/2014
25819,01/01/2014,03/31/2014,20362,Theodore,J,Novak,$2000.00,22302,"BDT & Company, LLC",07/30/2014
25821,01/01/2014,03/31/2014,20362,Theodore,J,Novak,$5000.00,17104,"Navy Pier, Inc",07/30/2014
30334,01/01/2014,03/31/2014,21487,Theodore,J,Novak,$5000.00,11687,McCaffery Interests,10/23/2014
30337,01/01/2014,03/31/2014,21487,Theodore,J,Novak,$3000.00,12384,Sterling Bay Companies,10/23/2014
30338,01/01/2014,03/31/2014,21487,Theodore,J,Novak,$2000.00,12391,Chicago Lakeside Development LLC,10/23/2014
30340,01/01/2014,03/31/2014,21487,Theodore,J,Novak,$5000.00,17104,"Navy Pier, Inc",10/23/2014
30342,01/01/2014,03/31/2014,21487,Theodore,J,Novak,$2000.00,21128,Newsweb Corp,10/23/2014
30345,01/01/2014,03/31/2014,21487,Theodore,J,Novak,$2000.00,22302,"BDT & Company, LLC",10/23/2014
30347,01/01/2014,03/31/2014,21487,Theodore,J,Novak,$2000.00,23141,Chicago Title and Trust Co,10/23/2014
30394,01/01/2014,03/31/2014,21521,Theodore,J,Novak,$5000.00,11687,McCaffery Interests,10/24/2014
30395,01/01/2014,03/31/2014,21521,Theodore,J,Novak,$3000.00,12384,Sterling Bay Companies,10/24/2014
30396,01/01/2014,03/31/2014,21521,Theodore,J,Novak,$2000.00,12391,Chicago Lakeside Development LLC,10/24/2014
30398,01/01/2014,03/31/2014,21521,Theodore,J,Novak,$5000.00,17104,"Navy Pier, Inc",10/24/2014
