Year,LOBBYIST_ID,EMPLOYER_ID,CLIENT_ID,LOBBYIST_SALUTATION,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,LOBBYIST_SUFFIX,EMPLOYER_NAME,CLIENT_NAME
2013,14447,7829,17926,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","ExteNet Systems, Inc"
2013,15542,7829,17926,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","ExteNet Systems, Inc"
2013,17484,7829,17926,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","ExteNet Systems, Inc"
2013,12742,7829,17926,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","ExteNet Systems, Inc"
2013,15542,7829,20101,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",E.J. Plesko & Associates
2013,15541,7829,20101,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",E.J. Plesko & Associates
2013,17484,7829,20101,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",E.J. Plesko & Associates
2013,12845,7829,18010,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Cumberland Centre LLC
2013,14445,7829,18010,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Cumberland Centre LLC
2013,14446,7829,18010,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Cumberland Centre LLC
2013,14446,7829,17238,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Corp. of the Presiding Bp. of the Church of Jesus Christ of Latter Day Saints
2013,15541,7829,17238,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Corp. of the Presiding Bp. of the Church of Jesus Christ of Latter Day Saints
2013,14445,7829,17238,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Corp. of the Presiding Bp. of the Church of Jesus Christ of Latter Day Saints
2013,11748,7829,17238,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Corp. of the Presiding Bp. of the Church of Jesus Christ of Latter Day Saints
2013,12742,7829,17238,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Corp. of the Presiding Bp. of the Church of Jesus Christ of Latter Day Saints
2013,14447,7829,17238,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Corp. of the Presiding Bp. of the Church of Jesus Christ of Latter Day Saints
2013,12845,7829,17238,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Corp. of the Presiding Bp. of the Church of Jesus Christ of Latter Day Saints
2013,14445,7829,12326,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Clear Channel
2013,14447,7829,12326,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Clear Channel
2013,11748,7829,12326,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Clear Channel
2013,12742,7829,12326,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Clear Channel
2013,15541,7829,12326,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Clear Channel
2013,14446,7829,12326,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Clear Channel
2013,12845,7829,12326,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Clear Channel
2013,15541,7829,13617,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Chitown-Diamond JV, LLC"
2013,17484,7829,13617,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Chitown-Diamond JV, LLC"
2013,15542,7829,13617,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Chitown-Diamond JV, LLC"
2013,17484,7829,19167,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Chi-Town Diamond JV, LLC"
2013,15541,7829,19167,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Chi-Town Diamond JV, LLC"
2013,14446,7829,19167,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Chi-Town Diamond JV, LLC"
2013,14447,7829,19167,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Chi-Town Diamond JV, LLC"
2013,14445,7829,19167,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Chi-Town Diamond JV, LLC"
2013,15542,7829,19167,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Chi-Town Diamond JV, LLC"
2013,14447,7829,12300,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Chicago University Commons LLC
2013,12845,7829,12300,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Chicago University Commons LLC
2013,15541,7829,12300,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Chicago University Commons LLC
2013,17484,7829,12300,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Chicago University Commons LLC
2013,11748,7829,12300,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Chicago University Commons LLC
2013,15542,7829,12300,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Chicago University Commons LLC
2013,14446,7829,12300,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Chicago University Commons LLC
2013,12742,7829,12300,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Chicago University Commons LLC
2013,14445,7829,12300,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Chicago University Commons LLC
2013,14447,7829,17924,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Chicago Fire Commissary / Zwick, Robert"
2013,12845,7829,17924,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Chicago Fire Commissary / Zwick, Robert"
2013,15541,7829,17924,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Chicago Fire Commissary / Zwick, Robert"
2013,12742,7829,17924,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Chicago Fire Commissary / Zwick, Robert"
2013,17484,7829,17924,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Chicago Fire Commissary / Zwick, Robert"
2013,15542,7829,17924,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Chicago Fire Commissary / Zwick, Robert"
2013,14445,7829,17924,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Chicago Fire Commissary / Zwick, Robert"
2013,14446,7829,17924,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Chicago Fire Commissary / Zwick, Robert"
2013,17484,7829,12299,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Central Station LLC
2013,15541,7829,12299,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Central Station LLC
2013,14446,7829,12299,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Central Station LLC
2013,12742,7829,12299,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Central Station LLC
2013,15542,7829,12299,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Central Station LLC
2013,14447,7829,12299,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Central Station LLC
2013,14445,7829,12299,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Central Station LLC
2013,12845,7829,12299,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Central Station LLC
2013,11748,7829,12299,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Central Station LLC
2013,15542,7829,17236,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Breheny, Michael"
2013,17484,7829,17236,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Breheny, Michael"
2013,14445,7829,17236,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Breheny, Michael"
2013,12845,7829,17236,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Breheny, Michael"
2013,11748,7829,17236,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Breheny, Michael"
2013,15541,7829,17236,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Breheny, Michael"
2013,14446,7829,17236,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Breheny, Michael"
2013,14447,7829,17236,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Breheny, Michael"
2013,12742,7829,17236,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","Breheny, Michael"
2013,15541,7829,19166,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Ashland & Waveland LLC
2013,14445,7829,19166,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Ashland & Waveland LLC
2013,14447,7829,19166,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Ashland & Waveland LLC
2013,14446,7829,19166,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Ashland & Waveland LLC
2013,15541,7829,16880,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Ann & Robert H. Lurie Children's Hospital of Chicago
2013,15542,7829,16880,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Ann & Robert H. Lurie Children's Hospital of Chicago
2013,17484,7829,16880,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Ann & Robert H. Lurie Children's Hospital of Chicago
2013,12742,7829,16880,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Ann & Robert H. Lurie Children's Hospital of Chicago
2013,11748,7829,16880,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Ann & Robert H. Lurie Children's Hospital of Chicago
2013,14445,7829,16880,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Ann & Robert H. Lurie Children's Hospital of Chicago
2013,14446,7829,16880,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Ann & Robert H. Lurie Children's Hospital of Chicago
2013,12845,7829,16880,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Ann & Robert H. Lurie Children's Hospital of Chicago
2013,14447,7829,16880,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Ann & Robert H. Lurie Children's Hospital of Chicago
2013,14447,7829,19170,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","AMLI Residential/ 900 S. Clark Associates, LLC"
2013,15542,7829,19170,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","AMLI Residential/ 900 S. Clark Associates, LLC"
2013,15541,7829,19170,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","AMLI Residential/ 900 S. Clark Associates, LLC"
2013,17484,7829,19170,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","AMLI Residential/ 900 S. Clark Associates, LLC"
2013,15541,7829,20102,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",American Landmark Properties
2013,17484,7829,20102,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",American Landmark Properties
2013,15542,7829,20102,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",American Landmark Properties
2013,17484,7829,20083,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",American Invsco
2013,15542,7829,20083,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",American Invsco
2013,15541,7829,20083,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",American Invsco
2013,15542,7829,17921,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","American Heritage Investments, LLC"
2013,17484,7829,17921,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","American Heritage Investments, LLC"
2013,15541,7829,17921,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","American Heritage Investments, LLC"
2013,14446,7829,17921,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","American Heritage Investments, LLC"
2013,14445,7829,17921,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","American Heritage Investments, LLC"
2013,14447,7829,17921,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","American Heritage Investments, LLC"
2013,12845,7829,17921,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","American Heritage Investments, LLC"
2013,12742,7829,17921,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","American Heritage Investments, LLC"
2013,15542,7829,17235,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Advocate Illinois Masonic Hospital
2013,12742,7829,17235,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Advocate Illinois Masonic Hospital
2013,12845,7829,17235,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Advocate Illinois Masonic Hospital
2013,17484,7829,17235,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Advocate Illinois Masonic Hospital
2013,14446,7829,17235,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Advocate Illinois Masonic Hospital
2013,14447,7829,17235,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Advocate Illinois Masonic Hospital
2013,11748,7829,17235,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Advocate Illinois Masonic Hospital
2013,14445,7829,17235,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Advocate Illinois Masonic Hospital
2013,15541,7829,17235,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",Advocate Illinois Masonic Hospital
2013,12845,7829,12311,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","900 S. Clark Associates, LLC"
2013,14446,7829,12311,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","900 S. Clark Associates, LLC"
2013,14445,7829,12311,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","900 S. Clark Associates, LLC"
2013,11748,7829,12311,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","900 S. Clark Associates, LLC"
2013,12742,7829,12311,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC","900 S. Clark Associates, LLC"
2013,11748,7829,12312,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",5657 Broadway LLC
2013,14445,7829,12312,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",5657 Broadway LLC
2013,14446,7829,12312,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",5657 Broadway LLC
2013,12742,7829,12312,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",5657 Broadway LLC
2013,12845,7829,12312,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",5657 Broadway LLC
2013,14446,7829,19165,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",3625 W 31st Street LLC
2013,15541,7829,19165,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",3625 W 31st Street LLC
2013,14445,7829,19165,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",3625 W 31st Street LLC
2013,14447,7829,19165,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",3625 W 31st Street LLC
2013,15542,7829,19165,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",3625 W 31st Street LLC
2013,17484,7829,19165,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",3625 W 31st Street LLC
2013,15541,7829,18044,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",1010 Lakeshore Association
2013,12845,7829,18044,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",1010 Lakeshore Association
2013,14445,7829,18044,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",1010 Lakeshore Association
2013,15542,7829,18044,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",1010 Lakeshore Association
2013,14446,7829,18044,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",1010 Lakeshore Association
2013,14447,7829,18044,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",1010 Lakeshore Association
2013,17484,7829,18044,Mr.,John,J,George,,"Schuyler, Roche & Crisham PC",1010 Lakeshore Association
2013,11274,4708,12348,,Kate,,Gebo,,United Airlines,United Airlines
2013,11166,4101,12663,Ms.,Rebecca,M,Gebman,,Citigroup Global Markets Inc.,Citigroup Global Markets Inc.
2013,14461,7923,19181,Mr.,Montel,M,Gayles,,Hinshaw& Culbertson LLP,"Diaz Sr, Jose"
2013,14461,7923,17362,Mr.,Montel,M,Gayles,,Hinshaw& Culbertson LLP,Concessions International LLC
2013,11905,7923,17362,Mr.,Montel,M,Gayles,,Hinshaw& Culbertson LLP,Concessions International LLC
2013,14045,7341,15824,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"Walsh, Thomas J."
2013,13904,7341,15824,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"Walsh, Thomas J."
2013,16253,7341,15824,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"Walsh, Thomas J."
2013,14841,7341,15824,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"Walsh, Thomas J."
2013,11861,7341,15824,Mr.,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"Walsh, Thomas J."
2013,12726,7341,15824,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"Walsh, Thomas J."
2013,11014,7341,15824,Mr.,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"Walsh, Thomas J."
2013,12101,7341,15824,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"Walsh, Thomas J."
2013,11996,7341,15824,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"Walsh, Thomas J."
2013,15902,7341,15824,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"Walsh, Thomas J."
2013,13904,7341,16707,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,The Stony Group LLC
2013,12726,7341,16707,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,The Stony Group LLC
2013,11996,7341,16707,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,The Stony Group LLC
2013,12101,7341,16707,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,The Stony Group LLC
2013,11861,7341,16707,Mr.,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,The Stony Group LLC
2013,14841,7341,16707,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,The Stony Group LLC
2013,15902,7341,16707,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,The Stony Group LLC
2013,16253,7341,16707,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,The Stony Group LLC
2013,11014,7341,16707,Mr.,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,The Stony Group LLC
2013,14045,7341,16707,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,The Stony Group LLC
2013,16253,7341,12469,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,Swedish Covenant Hospital
2013,15902,7341,12469,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,Swedish Covenant Hospital
2013,14841,7341,18944,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"SP4 190 S. LaSalle, L.P."
2013,14045,7341,18944,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"SP4 190 S. LaSalle, L.P."
2013,15902,7341,18944,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"SP4 190 S. LaSalle, L.P."
2013,16253,7341,18944,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"SP4 190 S. LaSalle, L.P."
2013,12101,7341,17561,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,Red Star
2013,16253,7341,20667,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,Randolph Place Residences Condominium Association
2013,14045,7341,15466,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"Radiant Outdoor, LLC"
2013,11996,7341,15466,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"Radiant Outdoor, LLC"
2013,11861,7341,15466,Mr.,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"Radiant Outdoor, LLC"
2013,12726,7341,15466,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"Radiant Outdoor, LLC"
2013,12101,7341,15466,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"Radiant Outdoor, LLC"
2013,14841,7341,15466,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"Radiant Outdoor, LLC"
2013,13904,7341,15466,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"Radiant Outdoor, LLC"
2013,16253,7341,15466,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"Radiant Outdoor, LLC"
2013,15902,7341,15466,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"Radiant Outdoor, LLC"
2013,11014,7341,15466,Mr.,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"Radiant Outdoor, LLC"
2013,13904,7341,12693,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,Peninsula Hotel
2013,12726,7341,12693,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,Peninsula Hotel
2013,14841,7341,12693,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,Peninsula Hotel
2013,12101,7341,12693,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,Peninsula Hotel
2013,11014,7341,12693,Mr.,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,Peninsula Hotel
2013,16253,7341,12693,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,Peninsula Hotel
2013,11861,7341,12693,Mr.,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,Peninsula Hotel
2013,15902,7341,12693,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,Peninsula Hotel
2013,14045,7341,12693,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,Peninsula Hotel
2013,11996,7341,12693,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,Peninsula Hotel
2013,13904,7341,12899,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,North Park University
2013,14841,7341,12899,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,North Park University
2013,11861,7341,12899,Mr.,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,North Park University
2013,12101,7341,12899,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,North Park University
2013,11996,7341,12899,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,North Park University
2013,11014,7341,12899,Mr.,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,North Park University
2013,16253,7341,12899,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,North Park University
2013,15902,7341,12899,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,North Park University
2013,12726,7341,12899,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,North Park University
2013,14045,7341,12899,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,North Park University
2013,14045,7341,15924,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,Noble Network of Charter Schools
2013,13904,7341,15924,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,Noble Network of Charter Schools
2013,16253,7341,15924,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,Noble Network of Charter Schools
2013,15902,7341,15924,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,Noble Network of Charter Schools
2013,14841,7341,15924,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,Noble Network of Charter Schools
2013,16253,7341,19464,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"Music and Dance Theater Chicago, Inc."
2013,15902,7341,19464,Other,Joseph ,P.,Gattuso,,Shefsky & Froelich Ltd.,"Music and Dance Theater Chicago, Inc."
